"","screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"181","davesnitty","49033537",2018-01-29 22:23:06,"958103236405350405","@beeonaposy Data cleansing, writing ability, subject matter knowledge, intellectual curiosity/humility",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","tymwol","938747417947705346",2018-01-29 22:09:49,"958099893217824768","@beeonaposy Underrated: self-reliance, since often you need to figure many things by yourself as it is assumed that… https://t.co/2PTWsDAWdY",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958099893217824768","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","data_stephanie","957284042633826306",2018-01-29 22:08:32,"958099569077833728","@drob @beeonaposy I feel like my social science background was huge in making me better at 2 and 3. Makes me wish m… https://t.co/lZkuKFFBST",0,7,FALSE,NA,FALSE,NA,"958063319956336640","46245868","drob","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958099569077833728","drob beeonaposy","46245868 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","sharkey","2329156807",2018-01-29 22:08:11,"958099479604981760","@beeonaposy Agreed. SQL.",0,1,FALSE,NA,FALSE,NA,"958062683118624768","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,"01fbe706f872cb32","city","Washington","Washington, DC","US","United States","-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797","Polygon"
"185","data_stephanie","957284042633826306",2018-01-29 22:07:12,"958099234166857731","@infrahumano @drob @beeonaposy That typo will haunt me.",0,0,FALSE,NA,FALSE,NA,"958099147332243456","957284042633826306","data_stephanie","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"infrahumano drob beeonaposy","1888395842 46245868 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","data_stephanie","957284042633826306",2018-01-29 22:06:52,"958099147332243456","@infrahumano @drob @beeonaposy SQL isn’t new or glamorous, I think that has something to do with it. Fees like the… https://t.co/4unn73krxi",0,2,FALSE,NA,FALSE,NA,"958094865891340288","1888395842","infrahumano","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958099147332243456","infrahumano drob beeonaposy","1888395842 46245868 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","brentauble","256225479",2018-01-29 22:06:37,"958099087303348224","@beeonaposy Along the lines of many of these answers, I'll say the patience and persistence to work through underst… https://t.co/X38elXpvAD",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958099087303348224","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","gglanzani","23049819",2018-01-29 22:06:34,"958099075152404482","@beeonaposy @drewconway Giving variables sensible names.",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitterrific for Mac",NA,NA,NA,NA,NA,NA,"beeonaposy drewconway","215035672 18463930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","nmoorenz","35411884",2018-01-29 22:03:43,"958098357892694016","@beeonaposy There is a good quote in @f_dion linkedin article, elsewhere in this thread: 
""Far better an approximat… https://t.co/ZupMO0wViZ",0,1,FALSE,NA,FALSE,NA,"958090714575003653","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958098357892694016","beeonaposy f_dion","215035672 137795666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","daveminchala","73292486",2018-01-29 22:02:57,"958098163100995584","@TimSteeno @beeonaposy ""So pretty please, with sugar: clean the fucking inputs.""",0,4,FALSE,NA,FALSE,NA,"958097863514509312","4765157624","TimSteeno","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"TimSteeno beeonaposy","4765157624 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","TimSteeno","4765157624",2018-01-29 22:01:45,"958097863514509312","@daveminchala @beeonaposy Paging this guy https://t.co/nCbLD4Q7lS",0,0,FALSE,NA,FALSE,NA,"958096598021693442","73292486","daveminchala","en","Twitter Web Client","958097827309195264","http://pbs.twimg.com/media/DUvY5dDWkAA4yvE.jpg","https://twitter.com/TimSteeno/status/958097863514509312/photo/1",NA,NA,NA,"daveminchala beeonaposy","73292486 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","8bitscollider","795965382326677504",2018-01-29 22:00:49,"958097624883781632","@beeonaposy not being an impostor is a strong one https://t.co/Y8K9CpLXLS",0,0,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android","958097614809034753","http://pbs.twimg.com/tweet_video_thumb/DUvYtFbXcAEBu0R.jpg","https://twitter.com/8bitscollider/status/958097624883781632/photo/1",NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","gvwilson","21506708",2018-01-29 21:59:51,"958097382889213952","@beeonaposy @apreshill Glad it's useful - and I cannot say enough good things about https://t.co/nm8N8XPiUM",0,9,FALSE,NA,FALSE,NA,"958092123575869441","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"amazon.com/Discussion-Boo…","https://www.amazon.com/Discussion-Book-Great-People-Talking/dp/1119049717/","beeonaposy apreshill","215035672 3199856542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","daveminchala","73292486",2018-01-29 21:56:44,"958096598021693442","@TimSteeno @beeonaposy TIM - it's worked fine for the last 5 yrs, focus on the real issue of why we're suddenly pay… https://t.co/pBMdBCFncX",0,1,FALSE,NA,FALSE,NA,"958096119539609601","4765157624","TimSteeno","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958096598021693442","TimSteeno beeonaposy","4765157624 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","TimSteeno","4765157624",2018-01-29 21:54:50,"958096119539609601","@beeonaposy I'm sure I'm not the first manager with a DS team that owns an algorithm they had no input in creation… https://t.co/cWYdrUe2DJ",0,3,FALSE,NA,FALSE,NA,"958079579796754432","4765157624","TimSteeno","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958096119539609601","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","mathcass","13079602",2018-01-29 21:54:28,"958096030351831040","@beeonaposy That and just being able to explain what is possible with the data to someone in their own terms

Oh, a… https://t.co/6gV12l8PRx",0,2,FALSE,NA,FALSE,NA,"958095688264384512","13079602","mathcass","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958096030351831040","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","mathcass","13079602",2018-01-29 21:53:07,"958095688264384512","@beeonaposy Being able to ask the right questions with a stakeholder. Most non-data folks may not know what's possi… https://t.co/SsWxWWu7FH",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958095688264384512","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","dashbul","4092964905",2018-01-29 21:52:15,"958095470013935616","@beeonaposy @drob add on communication skills: -  Interpretation skills  - Forseeing the next steps - Understanding… https://t.co/QtJEHa00uR",1,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958095470013935616","beeonaposy drob","215035672 46245868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","ludmila_janda","880492010301423618",2018-01-29 21:50:48,"958095105591783424","@beeonaposy knowing the variables and what they are actually measuring, collection process, source of missings, and… https://t.co/j9LzJmJRG1",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958095105591783424","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","infrahumano","1888395842",2018-01-29 21:49:51,"958094865891340288","@drob @beeonaposy A person looking for data science positions with whom I went for coffee recently was very surpris… https://t.co/NpqkLQxTR5",0,4,FALSE,NA,FALSE,NA,"958063319956336640","46245868","drob","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958094865891340288","drob beeonaposy","46245868 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","DrSummerRankin","533220539",2018-01-29 21:49:07,"958094683649036288","@beeonaposy learning to ask the right questions. What they are, and how to ask.",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","rjolicoe","61120178",2018-01-29 21:47:58,"958094392514023426","@beeonaposy Thanks!",0,0,FALSE,NA,FALSE,NA,"958091802623512578","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Varmer","28995169",2018-01-29 21:47:49,"958094355268501504","@beeonaposy Learn to build for deployment and operations. 💡⚙️And document ALL THE THINGS!!! 📚✏️",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","The_Martini_Cat","3137033395",2018-01-29 21:43:50,"958093354314575872","@gvwilson @beeonaposy May I recommend Simon Ramo’s book “Meetings meetings meetings?”  He went to tens of thousands… https://t.co/z9NK4YzHJT",0,1,FALSE,NA,FALSE,NA,"958070636819120134","21506708","gvwilson","en","Tweetbot for Mac",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958093354314575872","gvwilson beeonaposy","21506708 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","beeonaposy","215035672",2018-01-29 21:43:30,"958093267173855232","@DarrinLRogers Model assumptions! 😍",0,2,FALSE,NA,FALSE,NA,"958092311359033346","1584521689","DarrinLRogers","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DarrinLRogers","1584521689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","beeonaposy","215035672",2018-01-29 21:42:12,"958092941142249474","@IyueSung  https://t.co/NHWJlGp4Qi",0,1,FALSE,NA,FALSE,NA,"958091624441110528","2279169180","IyueSung","und","Twitter Web Client","958092925598040064","http://pbs.twimg.com/tweet_video_thumb/DUvUcIwWAAAw70N.jpg","https://twitter.com/beeonaposy/status/958092941142249474/photo/1",NA,NA,NA,"IyueSung","2279169180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","ProfBforBargain","1576270110",2018-01-29 21:41:24,"958092742147694594","@beeonaposy Communication and cleaning/explorations being covered, I will have to go with data intuition: the abili… https://t.co/fgx7EneMJG",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958092742147694594","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","beeonaposy","215035672",2018-01-29 21:40:21,"958092475331219456","@visualisingdata +1 to seeing dead ends and blind alleys as progress. It's good to know where you can and can't find answers.",0,2,FALSE,NA,FALSE,NA,"958070927576764416","137712607","visualisingdata","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"visualisingdata","137712607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","DarrinLRogers","1584521689",2018-01-29 21:39:42,"958092311359033346","@beeonaposy Underrated skill: Taking those model assumptions seriously

Underrated tech: Excel

*ducks*",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","TweetDeck",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","jasonparker83","240126837",2018-01-29 21:39:09,"958092174297632770","@drob @hadleywickham @beeonaposy Definitely agree about writing. I think lots of people prioritize math/stats in da… https://t.co/fy8eiwOtf7",0,2,FALSE,NA,FALSE,NA,"958063319956336640","46245868","drob","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958092174297632770","drob hadleywickham beeonaposy","46245868 69133574 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","agustinishmael","226405509",2018-01-29 21:39:03,"958092147621810178","@drob @beeonaposy +1 to communication!",0,1,FALSE,NA,FALSE,NA,"958063319956336640","46245868","drob","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"drob beeonaposy","46245868 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","beeonaposy","215035672",2018-01-29 21:38:57,"958092123575869441","@apreshill @gvwilson Seconded -- this piece is fantastic (and new to me!). Thanks for sharing!",0,0,FALSE,NA,FALSE,NA,"958073466980245504","3199856542","apreshill","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"apreshill gvwilson","3199856542 21506708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","beeonaposy","215035672",2018-01-29 21:37:40,"958091802623512578","@rjolicoe Very, very good point!",0,0,FALSE,NA,FALSE,NA,"958075572990734341","61120178","rjolicoe","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"rjolicoe","61120178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","IyueSung","2279169180",2018-01-29 21:36:58,"958091624441110528","@beeonaposy Statistics.

Excellent suggestions so far.

But if your analyses isn't methodologically sensible, nothing else matters.",1,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","alex_woerner","752434185126707201",2018-01-29 21:34:48,"958091077617176578","@beeonaposy Being able to explain the work mode, models and the findings to non-practioners/management/stakeholders",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","beeonaposy","215035672",2018-01-29 21:34:41,"958091048487735298","@SchaunW Ooh, design of what specifically?",0,0,FALSE,NA,FALSE,NA,"958081921602478080","809377394","SchaunW","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"SchaunW","809377394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","GuillaumeLarocq","90449577",2018-01-29 21:33:43,"958090808397324289","@beeonaposy Understanding how computers work. How the internet works. I mean technically speaking. 

Helps keep a b… https://t.co/7IMGKgfoPV",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","TweetDeck",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958090808397324289","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","beeonaposy","215035672",2018-01-29 21:33:21,"958090714575003653","@nmoorenz The ""perhaps not the original question"" is a great point!",0,4,FALSE,NA,FALSE,NA,"958087766327177216","35411884","nmoorenz","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"nmoorenz","35411884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","rdpeng","9308212",2018-01-29 21:22:53,"958088078924529664","@beeonaposy Listening",0,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","nmoorenz","35411884",2018-01-29 21:21:38,"958087766327177216","@beeonaposy expanding on communication: delivering insight. Insights that actually matter, perhaps not the original… https://t.co/k9wksehoc8",1,21,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958087766327177216","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","ds_floresf","932283874868125697",2018-01-29 21:15:11,"958086144901681152","@beeonaposy I'd say time management, data ethics and intellectual curiosity.",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","wabmaster","17062693",2018-01-29 21:14:53,"958086068951244801","@beeonaposy Ability to ascertain the true data model for an organization ... which is likely at an intersection of… https://t.co/sKUZ91bBNi",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958086068951244801","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","tanya_elena","45707462",2018-01-29 21:05:20,"958083662695796736","@beeonaposy Willingness/ desire to ask questions (of/ about the data, the problem, the end users, goals, and of those w/ more experience)",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","JimMelichar7","854733341098160129",2018-01-29 20:58:51,"958082034370564097","@beeonaposy I'll echo the comments around ""being okay with good enough"". Really, really hard to get comfortable wit… https://t.co/Z5OJrZuMHJ",1,9,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958082034370564097","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","SchaunW","809377394",2018-01-29 20:58:25,"958081921602478080","@beeonaposy Design",0,0,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","LearningPlaces","313535389",2018-01-29 20:57:18,"958081640693104640","@beeonaposy @drob That there is a difference between designing a study to prove a hypothesis is true and designing… https://t.co/zd5otmHg2J",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958081640693104640","beeonaposy drob","215035672 46245868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","tonybain","6869872",2018-01-29 20:56:12,"958081363684421632","@beeonaposy Domain knowledge.  Really you are limited in the value you can add, &amp; can waste a lot of time, unless y… https://t.co/qnE8wj2SjV",0,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958081363684421632","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Ksquared56","1611685176",2018-01-29 20:55:21,"958081150571839488","@beeonaposy @kamal_hothi Ethics. The skills to consider the ethics of gathering the data, and even more importantly… https://t.co/hWZg1Oxylk",1,8,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958081150571839488","beeonaposy kamal_hothi","215035672 569479910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","c_endt","626286397",2018-01-29 20:52:52,"958080528153968641","@beeonaposy for data journalists: picking up the phone",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","drjtwit","41432796",2018-01-29 20:52:05,"958080328375177221","@beeonaposy ability to fix newlines / tabs in CSV files.",0,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","f_dion","137795666",2018-01-29 20:49:15,"958079614861025280","@beeonaposy Communication, both to figure out the business question that needs answering and answering it in a way… https://t.co/3LOqjyVy0M",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958079614861025280","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","TimSteeno","4765157624",2018-01-29 20:49:06,"958079579796754432","@beeonaposy Thinking about the life cycle of your work. 

DS often works to get better at modeling, when data healt… https://t.co/epGTgz6Id3",4,12,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958079579796754432","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","johnkitchin","244166143",2018-01-29 20:48:20,"958079386711805953","@beeonaposy Persistence",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","es","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","monfera","17029124",2018-01-29 20:45:43,"958078727640043521","@beeonaposy @kamal_hothi besides the already mentioned dev skills, project management skills, empathy and learning… https://t.co/7QPuYkZ63Z",0,5,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958078727640043521","beeonaposy kamal_hothi","215035672 569479910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","timClicks","15188612",2018-01-29 20:42:27,"958077906755903488","@beeonaposy Perhaps.. humility (struggling with the right word)? When learning data science, it's easy to become fa… https://t.co/gFtrPiz1fh",4,65,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958077906755903488","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","timClicks","15188612",2018-01-29 20:41:08,"958077575607103488","@beeonaposy Snap! Was thinking this immediately.",0,0,FALSE,NA,FALSE,NA,"958062683118624768","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","roycoding","1282845426",2018-01-29 20:38:19,"958076864999849989","@beeonaposy Being OK with imperfection and expectation management",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Randy_Au","148398537",2018-01-29 20:37:39,"958076698242756608","@beeonaposy Appreciation for data quality/cleaniness &amp; technical understanding of how said data was generated and can be flawed.",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","MichaelFrasco","293148093",2018-01-29 20:36:40,"958076449646198784","@beeonaposy Being collaborative and reproducible: using git, writing documentation, having a sensible directory structure...",1,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","rjolicoe","61120178",2018-01-29 20:33:11,"958075572990734341","@beeonaposy I would say presentation skills and knowing how to target your audience.  Discussing concepts such as C… https://t.co/ZEOcLVn4La",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958075572990734341","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","apreshill","3199856542",2018-01-29 20:24:49,"958073466980245504","@gvwilson @beeonaposy This is amazing. I was just going to add that the ability to take GOOD minutes from a meeting… https://t.co/1SAlLDaQWi",0,9,FALSE,NA,FALSE,NA,"958071709504073729","21506708","gvwilson","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958073466980245504","gvwilson beeonaposy","21506708 215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","PastTenseOfJav","289187834",2018-01-29 20:18:23,"958071846959661057","@beeonaposy Axknowledging that without a holistic and contextual interpretation, data can serve the prejudices it a… https://t.co/13V3k0T1Ob",0,1,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958071846959661057","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","gvwilson","21506708",2018-01-29 20:17:50,"958071709504073729","@beeonaposy (My former students have thanked me for https://t.co/nb9WwGeSHy more often than for anything I taught them about programming…)",4,39,FALSE,NA,FALSE,NA,"958070636819120134","21506708","gvwilson","en","Twitter Web Client",NA,NA,NA,NA,"third-bit.com/teaching/commu…","http://third-bit.com/teaching/community.html#meetings-meetings-meetings","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","texastacos","2149793731",2018-01-29 20:16:51,"958071463315095552","@beeonaposy Skepticism, incrementality",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
